TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_10,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,SWC_F_MDS_10_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20070126,-10.339,1.0,153.511,20.435,1.0,268.661,1.0,0.302,1.0,97.845,1.0,0.0,1.0,3.848,0.583333,0.37584425,0.5833333333333334,15.122542291666667,1.0,43.07145416666666,1.0,41.35248541666667,1.0,4.277786354166667,1.0,269.6572916666667,1.0,395.748,1.0,0.101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.966,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.159487,-9999,-9999,-9999,-9999,0.315964,-6.0165,-9999,-9999,-9999,-9999,1.683,0.372123,1.0,0.0770387,0.243022,0.388997,0.412223,0.979167,1.0,1.0,0.309764,0.295812,0.307527,0.312259,-0.102459,-0.102459,-0.0837399,0.0336161,0.382173,0.326024,0.376073,0.622829,0.00959514,0.00646072,0.0216155,0.0907472,-9999,-9999
20070127,-4.622,1.0,155.518,35.848,1.0,292.854,1.0,0.328,1.0,97.403,1.0,0.0,1.0,3.739,0.0,-9999,0.0,24.67774820833333,1.0,71.2100125,1.0,63.32476666666667,1.0,10.414069847916666,1.0,293.504375,1.0,395.706,1.0,0.12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.947,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.929631,-9999,-9999,-9999,-9999,0.37399,-2.16298,-9999,-9999,-9999,-9999,1.93614,0.514422,1.0,0.073881,0.45083,0.485502,0.52219,1.0,1.0,1.0,0.539693,0.515264,0.52986,0.556099,0.0316604,0.0338955,0.0427158,0.049466,0.407785,0.407785,0.430344,0.620781,0.0,0.0,0.00605805,0.0805058,-9999,-9999
20070128,-11.305,1.0,157.574,59.619,1.0,258.09,1.0,0.622,1.0,98.346,1.0,0.0,1.0,3.563,0.4375,-9999,-9999,22.2244770625,1.0,129.24361875000002,1.0,101.87647916666667,1.0,31.075415708333335,1.0,263.8833333333334,1.0,389.665,1.0,0.108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.255,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.64974,-9999,-9999,-9999,-9999,0.75775,11.4556,-9999,-9999,-9999,-9999,2.7671,0.391176,0.979167,0.0765736,0.391579,0.39687,0.417502,1.0,1.0,0.979167,0.324311,0.308333,0.316801,0.326251,-0.0729206,-0.107647,-0.0802147,-0.0703737,0.246138,0.234178,0.307737,0.324349,0.0,0.0,0.0152229,0.03645,-9999,-9999
20070129,-9.672,0.666667,159.678,72.174,0.6875,222.164,0.666667,0.989,0.666667,98.298,1.0,0.497,0.416667,2.834,1.0,0.266800625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,388.888,1.0,0.109,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.645833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.80882,-9999,-9999,-9999,-9999,0.827734,15.3488,-9999,-9999,-9999,-9999,2.76725,0.525097,0.75,0.0740756,0.428101,0.445542,0.516186,0.854167,0.645833,0.729167,0.4117,0.383078,0.399828,0.424443,-0.118531,-0.108733,-0.0591317,-0.0288019,0.301639,0.286763,0.313547,0.438431,0.00658448,0.00903014,0.00938403,0.0142194,-9999,-9999
20070130,-9.451,1.0,161.83,82.988,0.9375,226.105,1.0,0.724,1.0,98.376,1.0,0.0,1.0,3.321,1.0,0.35567318750000004,1.0,9.052563541666666,1.0,180.07790416666663,1.0,104.64257083333332,1.0,23.202817291666666,1.0,269.885,1.0,389.595,1.0,0.046,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.03317,-9999,-9999,-9999,-9999,0.651982,22.1526,-9999,-9999,-9999,-9999,2.92949,0.356068,1.0,0.0759481,0.351008,0.360768,0.437153,1.0,1.0,0.9375,0.448458,0.409524,0.433164,0.458254,0.08769,-0.0348618,0.0701292,0.10445,0.405383,0.400982,0.450666,0.542861,0.0223488,0.0250646,0.031533,0.037289,-9999,-9999
20070131,-7.564,1.0,164.03,50.605,1.0,238.525,1.0,1.026,1.0,98.158,1.0,0.0,1.0,5.488,1.0,0.7740079166666666,1.0,-3.860077083333333,1.0,97.66901250000001,1.0,90.47998125,1.0,12.335475208333333,1.0,280.12145833333335,1.0,389.743,1.0,0.046,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.500592,-9999,-9999,-9999,-9999,0.837171,-2.14627,-9999,-9999,-9999,-9999,2.38231,0.552285,1.0,0.0762704,0.551506,0.552285,0.552285,1.0,1.0,1.0,0.573687,0.539727,0.562106,0.583145,0.0214026,-0.00905608,0.00948819,0.0308605,0.51759,0.517145,0.551338,0.580445,0.0130709,0.00954889,0.0181314,0.0188263,-9999,-9999
20070201,-6.926,1.0,166.275,40.778,0.916667,282.746,1.0,0.362,1.0,97.436,1.0,0.0,1.0,2.583,1.0,0.37130641666666664,1.0,20.74321666666667,1.0,21.381191666666666,1.0,19.073758333333334,1.0,9.833363104166667,1.0,284.01104166666664,1.0,393.114,1.0,0.057,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.929,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.952845,-9999,-9999,-9999,-9999,0.423822,0.291237,-9999,-9999,-9999,-9999,2.23549,0.429768,1.0,0.0712187,0.422021,0.430634,0.442046,1.0,1.0,1.0,0.646712,0.6381,0.645126,0.651521,0.232265,0.150317,0.211528,0.232265,0.556549,0.556364,0.583208,0.599257,0.00334246,0.00244205,0.00463644,0.00481041,-9999,-9999
20070202,-9.333,1.0,168.565,42.668,1.0,263.94,1.0,0.584,1.0,97.13,1.0,0.0,1.0,4.735,1.0,0.6505801458333332,1.0,23.561142833333335,1.0,72.88604791666667,1.0,67.57553333333334,1.0,11.866957187499999,1.0,273.18458333333336,1.0,391.727,1.0,0.051,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.479167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.601937,-9999,-9999,-9999,-9999,0.760897,-3.10897,-9999,-9999,-9999,-9999,2.25547,0.479696,1.0,0.0745134,0.479696,0.480221,0.480248,1.0,1.0,1.0,0.557993,0.55593,0.560811,0.568198,0.0782972,0.074378,0.0790897,0.0840394,0.535899,0.540387,0.555878,0.563263,0.0,0.0,0.0,0.0,-9999,-9999
20070203,-14.673,1.0,170.9,50.805,0.958333,240.246,1.0,0.612,1.0,97.665,1.0,0.0,1.0,3.57,1.0,0.5594432083333333,1.0,18.45674,1.0,69.01717291666667,1.0,65.6570875,1.0,15.598864166666667,1.0,252.874375,1.0,390.391,1.0,0.051,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.169,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.8825,-9999,-9999,-9999,-9999,0.760322,18.8171,-9999,-9999,-9999,-9999,3.06542,0.519122,0.979167,0.0759537,0.519122,0.521133,0.533509,0.979167,0.979167,0.979167,0.327028,0.322639,0.328141,0.335461,-0.192624,-0.202396,-0.197839,-0.191956,0.430334,0.429407,0.441958,0.457454,0.0,0.0,0.0,0.0,-9999,-9999
20070204,-18.397,1.0,173.279,60.766,1.0,188.813,1.0,0.534,1.0,98.626,1.0,0.0,1.0,5.311,1.0,0.795200625,1.0,-1.9367479166666666,1.0,119.97519583333333,1.0,96.70593958333332,1.0,14.383017916666667,1.0,236.6989583333333,1.0,389.474,1.0,0.053,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.266,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.27147,-9999,-9999,-9999,-9999,0.398788,6.73794,-9999,-9999,-9999,-9999,2.88754,0.547076,1.0,0.0737292,0.545578,0.546708,0.547076,1.0,1.0,1.0,0.198645,0.188985,0.199356,0.203292,-0.348431,-0.358091,-0.347228,-0.342113,0.347836,0.333468,0.347836,0.37948,0.00253661,0.0,0.000942149,0.00259256,-9999,-9999
20070205,-13.698,1.0,175.7,89.144,1.0,187.949,1.0,0.683,1.0,99.483,0.0208333,0.0,1.0,6.208,1.0,0.8902058333333334,1.0,3.670914583333334,1.0,169.90661875,1.0,138.55318541666668,1.0,19.035029166666668,1.0,253.5533333333333,1.0,388.235,1.0,0.099,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.276,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.78622,-9999,-9999,-9999,-9999,0.653877,22.8827,-9999,-9999,-9999,-9999,2.86871,0.629269,1.0,0.0696744,0.629269,0.629269,0.636332,1.0,1.0,1.0,0.408873,0.39958,0.409322,0.412774,-0.220396,-0.230682,-0.223849,-0.220791,0.586858,0.550451,0.573008,0.590004,0.010861,0.0,0.00403433,0.0110993,-9999,-9999
20070206,-14.596,1.0,178.164,102.315,1.0,172.512,1.0,0.631,1.0,99.096,0.0,0.0,1.0,4.269,1.0,0.4671514583333334,1.0,5.454,1.0,193.80513541666667,1.0,110.20520624999999,1.0,22.189946041666662,1.0,246.19958333333338,1.0,387.931,1.0,0.026,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.287,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.33302,-9999,-9999,-9999,-9999,0.524741,31.7803,-9999,-9999,-9999,-9999,3.0207,0.615358,1.0,0.0767641,0.607076,0.617807,0.620896,1.0,1.0,1.0,0.349624,0.337604,0.347456,0.349965,-0.268183,-0.277754,-0.272235,-0.265736,0.537219,0.505455,0.531844,0.537219,0.0120773,0.0,0.00448627,0.0123416,-9999,-9999
20070207,-10.714,1.0,180.667,95.185,1.0,193.756,1.0,0.87,1.0,98.6,0.0,0.0,1.0,6.248,1.0,0.88499,1.0,4.3404583333333315,1.0,175.720025,1.0,124.56838958333333,1.0,19.428850625,1.0,264.19083333333333,1.0,387.498,1.0,0.066,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.424298,-9999,-9999,-9999,-9999,0.690902,27.3252,-9999,-9999,-9999,-9999,3.08409,0.540017,1.0,0.0686352,0.540017,0.540017,0.562012,1.0,1.0,1.0,0.509614,0.495179,0.499423,0.511193,-0.0304031,-0.0657184,-0.0448378,-0.0304031,0.607855,0.585153,0.594034,0.610148,0.00368087,0.0,0.00136731,0.00376141,-9999,-9999
20070208,-10.419,1.0,183.212,78.944,1.0,204.185,1.0,0.782,1.0,98.684,0.0,0.0,1.0,6.475,1.0,0.9447391666666666,1.0,-1.097755208333335,1.0,146.88541041666667,1.0,127.09670625000001,1.0,16.569517083333334,1.0,266.7885416666667,1.0,387.788,1.0,0.046,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.081234,-9999,-9999,-9999,-9999,0.743164,16.7213,-9999,-9999,-9999,-9999,2.95309,0.441974,1.0,0.0739724,0.441974,0.441974,0.441974,1.0,1.0,1.0,0.485193,0.463939,0.467255,0.486943,0.0432196,0.0219656,0.025281,0.0449693,0.547145,0.531589,0.541425,0.544551,0.0,0.0,0.0,0.0,-9999,-9999
20070209,-9.398,1.0,185.795,86.946,1.0,230.064,1.0,0.726,1.0,98.99,0.583333,0.0,1.0,4.162,1.0,0.5484916666666667,1.0,28.146489583333334,1.0,165.57133958333335,1.0,114.413775,1.0,16.499296041666668,1.0,271.80916666666667,1.0,389.048,1.0,0.029,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.37873,-9999,-9999,-9999,-9999,0.645049,15.5177,-9999,-9999,-9999,-9999,2.91624,0.437302,1.0,0.0709589,0.420703,0.437872,0.439238,1.0,1.0,1.0,0.514753,0.487386,0.494752,0.518652,0.0753655,0.0605784,0.0707497,0.0786255,0.531172,0.503408,0.511845,0.529642,0.0,0.0,0.0,0.0,-9999,-9999
20070210,-10.139,1.0,188.417,116.723,1.0,201.578,1.0,0.827,1.0,98.832,1.0,0.0,1.0,4.881,1.0,0.6875981250000001,1.0,27.23655833333333,1.0,223.13501874999997,1.0,111.65370416666667,1.0,22.224442291666662,1.0,268.04270833333334,1.0,390.228,1.0,0.015,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.155,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.50817,-9999,-9999,-9999,-9999,0.739118,25.178,-9999,-9999,-9999,-9999,3.88484,0.441938,1.0,0.0695313,0.441433,0.442533,0.442534,1.0,1.0,1.0,0.455964,0.429832,0.435481,0.459125,0.0134309,-0.0109855,-0.00484553,0.0155352,0.494668,0.458395,0.468137,0.493073,0.0,0.0,0.0,0.0,-9999,-9999
20070211,-9.089,1.0,191.074,77.323,1.0,211.002,1.0,0.97,1.0,98.641,1.0,0.0,1.0,4.218,1.0,0.5042527916666667,1.0,3.582920833333334,1.0,145.23493541666664,1.0,118.31087708333332,1.0,15.623672291666667,1.0,268.05875,1.0,391.597,1.0,-0.023,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.21944,-9999,-9999,-9999,-9999,0.739876,14.874,-9999,-9999,-9999,-9999,3.27282,0.524315,1.0,0.0755555,0.467814,0.484127,0.56085,1.0,1.0,1.0,0.481355,0.449554,0.457384,0.484705,-0.079514,-0.0712029,-0.0399578,-0.0181276,0.547787,0.49712,0.514459,0.550441,0.0,0.0,0.0,0.0,-9999,-9999
20070212,-12.202,1.0,193.769,112.194,1.0,188.934,1.0,0.776,1.0,99.705,1.0,0.0,1.0,2.507,1.0,0.25341518749999997,1.0,21.383922916666663,1.0,219.49981458333332,1.0,116.81798958333331,1.0,21.131163083333334,1.0,257.59291666666667,1.0,390.093,1.0,-0.073,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.133,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.8848,-9999,-9999,-9999,-9999,0.711142,48.7384,-9999,-9999,-9999,-9999,3.68473,0.438743,1.0,0.071137,0.428585,0.439927,0.450668,1.0,1.0,1.0,0.33633,0.312936,0.31876,0.331966,-0.107784,-0.124164,-0.11815,-0.110608,0.491863,0.47575,0.493555,0.508158,0.0,0.0,0.0,0.0237775,-9999,-9999
20070213,-15.053,1.0,196.498,76.999,1.0,206.277,1.0,0.463,1.0,100.127,1.0,0.0,1.0,4.097,1.0,0.4572852916666667,1.0,19.284660416666668,1.0,142.67655416666665,1.0,137.39424166666666,1.0,15.598935208333332,1.0,247.70645833333333,1.0,389.993,1.0,-0.139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.855722,-9999,-9999,-9999,-9999,0.366931,19.4177,-9999,-9999,-9999,-9999,2.47248,0.437864,1.0,0.0671858,0.441796,0.447428,0.464855,1.0,1.0,1.0,0.22479,0.206223,0.211353,0.222274,-0.225432,-0.254324,-0.239888,-0.22823,0.451977,0.442334,0.462155,0.558112,0.0,0.0,0.0,0.0628779,-9999,-9999
20070214,-16.255,1.0,199.26,152.097,1.0,159.202,1.0,0.707,1.0,99.445,1.0,0.0,1.0,3.589,1.0,0.44602710416666663,1.0,39.95591666666666,1.0,288.33114374999997,1.0,71.59814999999999,1.0,28.25896395833333,1.0,242.14291666666668,1.0,390.69,1.0,-0.265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.86406,-9999,-9999,-9999,-9999,0.296938,44.8526,-9999,-9999,-9999,-9999,3.38248,0.55652,0.979167,0.071574,0.542825,0.559544,0.582836,0.770833,0.770833,1.0,0.182129,0.167738,0.170429,0.181548,-0.374618,-0.410949,-0.387945,-0.37315,0.414598,0.398247,0.431142,0.529489,0.0,0.0,0.0,0.0701608,-9999,-9999
20070215,-13.085,1.0,202.056,113.913,1.0,193.161,1.0,0.697,1.0,98.76,1.0,0.0,1.0,4.06,1.0,0.49629106249999994,1.0,28.680302083333334,1.0,209.21124791666668,1.0,144.10386458333332,1.0,23.89064960416667,1.0,253.44125,1.0,389.825,1.0,-0.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.055,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.87916,-9999,-9999,-9999,-9999,0.637976,19.1762,-9999,-9999,-9999,-9999,3.67754,0.428976,0.979167,0.0737203,0.421475,0.42597,0.42842,0.979167,0.979167,0.979167,0.254527,0.237854,0.243117,0.251069,-0.17335,-0.188025,-0.182832,-0.173758,0.484333,0.468073,0.497915,0.533914,0.0,0.0,0.0,0.0218994,-9999,-9999
20070216,-7.345,1.0,204.883,132.778,1.0,199.392,1.0,1.286,1.0,97.74,1.0,0.0,1.0,5.864,1.0,0.8480947916666667,1.0,30.736277083333324,1.0,258.4367916666667,1.0,94.06506250000001,1.0,25.310382104166667,1.0,275.3066666666667,1.0,390.18,1.0,-0.304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.461,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.29767,-9999,-9999,-9999,-9999,0.668592,28.9683,-9999,-9999,-9999,-9999,3.92916,0.501351,1.0,0.0854959,0.484207,0.498611,0.506794,1.0,1.0,1.0,0.40764,0.386877,0.398486,0.403309,-0.0984726,-0.106112,-0.0999075,-0.0940672,0.627661,0.616892,0.621393,0.627722,0.0,0.0,0.0,0.0,-9999,-9999
20070217,-6.537,1.0,207.741,112.353,1.0,229.481,1.0,1.002,1.0,97.711,1.0,0.0,1.0,4.367,1.0,0.6617129166666667,1.0,35.25195625,1.0,218.26827083333333,1.0,119.13180625000001,1.0,21.57245770833333,1.0,284.40875,1.0,391.111,1.0,-0.266,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.734,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.78919,-9999,-9999,-9999,-9999,0.688403,36.5033,-9999,-9999,-9999,-9999,3.26414,0.399331,1.0,0.0854602,0.385674,0.399331,0.399966,1.0,1.0,1.0,0.404002,0.38467,0.399174,0.404112,0.00403654,-9.25252e-05,0.0044151,0.0102486,0.60151,0.578296,0.595232,0.598699,0.0,0.0,0.0,0.0,-9999,-9999
20070218,-12.357,1.0,210.629,154.024,1.0,166.468,1.0,0.88,1.0,98.653,1.0,0.0,1.0,3.582,1.0,0.43940093750000003,1.0,33.91188958333333,1.0,293.8569166666667,1.0,97.62154375,1.0,28.926401666666667,1.0,256.4454166666667,1.0,388.578,1.0,-0.294,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.49279,-9999,-9999,-9999,-9999,0.514976,51.2649,-9999,-9999,-9999,-9999,3.78795,0.446326,1.0,0.0741582,0.397927,0.444031,0.463009,1.0,1.0,1.0,0.225855,0.21039,0.221438,0.227386,-0.22229,-0.242965,-0.220759,-0.179146,0.391644,0.2994,0.372159,0.399729,0.0,0.0,0.0,0.0,-9999,-9999
20070219,-5.499,1.0,213.544,106.479,1.0,266.628,1.0,1.686,1.0,97.587,1.0,0.0,1.0,4.654,1.0,0.5235651666666666,1.0,64.71130070833333,1.0,212.68936250000002,1.0,147.12990625,1.0,19.58385360625,1.0,288.604375,1.0,393.108,1.0,-0.239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.349,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.77868,-9999,-9999,-9999,-9999,0.459489,22.158,-9999,-9999,-9999,-9999,3.37399,0.551212,1.0,0.0751975,0.551212,0.552122,0.583465,1.0,1.0,0.958333,0.425619,0.421924,0.425067,0.430516,-0.125593,-0.160093,-0.129381,-0.125705,0.535765,0.451423,0.503324,0.526955,0.0,0.0,0.0,0.0,-9999,-9999
